reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum1,Hiss1,CL1,Thre1,Ratio1,Attk1,Release1,Hum2,Hiss2,CL2,Thre2,Ratio2,Attk2,Release2,Hum3,Hiss3,CL3,Thre3,Ratio3,Attk3,Release3
0.319,22.69,60,0,-8.59,10,0.1,300,15,60,0,-15,10,10,50,60,60,2,-12.98,1,8.73,50,15,30,0,-15,1,10,154
0.33,15,60,0.25,-2.5,6.17,0.1,300,15,60,0,-15,10,10,50,60,60,2,-5.33,1,10,50,15,30,0,-15,1,10,111.37
0.323,15.49,60,0,0,10,0.61,300,15,60,0,-15,10,10,50,60,60,2,-7.3,1,9.32,50,15,30,0,-15,1,10,110.22
0.29,44.49,60,0,-0.52,10,7.54,300,15,60,0,-15,10,10,50,60,60,2,-13.48,1,10,50,15,30,0,-15,1,10,96.04
0.289,60,60,0,0,10,10,300,15,60,0,-15,10,10,50,60,60,2,-0.43,1,10,50,15,30,0,-15,1,10,102.48
0.289,60,60,0,0,10,10,300,15,60,0,-15,10,10,50,60,60,2,0,1,10,50,15,30,0,-15,1,10,154.07
0.263,60,60,0,0,10,10,300,15,60,0,-11.85,10,10,50,60,60,2,-3.3,1,10,50,15,30,0,-15,1,8.59,300
0.23,60,60,0,0,6.66,10,300,15,60,0,-6.01,10,10,50,60,60,2,-2.02,3.46,10,50,15,30,0,-15,1,0.1,138.43
0.226,60,55.53,0,0,1.21,10,300,15,60,0,-1.82,10,10,50,60,60,2,0,2.92,10,50,15,30,0,-15,1,0.1,182.73
0.226,60,60,0,0,2.3,10,300,15,60,0,-4.04,10,10,50,60,60,2,-8.56,1.34,10,50,15,30,0,-15,1,3.51,179.75
0.225,60,60,0,0,2.96,10,300,15,60,0,-2.45,10,10,50,60,60,2,-3.48,3.99,10,50,15,30,0,-15,1,2.84,83.9
0.225,60,60,0,0,7.52,10,300,15,60,0,0,10,10,50,60,60,2,0,1,10,50,15,30,0,-15,1,0.1,50
0.225,60,60,0,0,7.63,10,300,15,60,0,0,10,10,50,60,60,2,0,2.97,10,50,15,30,0,-15,1,0.1,160.41
0.197,60,60,0,0,10,10,300,15,60,0,0,10,10,50,60,60,2,0,2.73,10,50,23.16,30,0,-15,1,0.1,55.22
0.227,60,60,0,0,4.55,10,300,15,60,0.74,0,10,10,50,60,60,2,0,1,10,50,16.68,30,0,-15,1,0.1,123.69
0.234,60,60,0,0,8.89,10,300,15,60,0.7,0,10,10,50,60,60,2,0,2.05,10,50,15,30,0,-15,1,0.1,50
0.183,60,60,0,0,8.22,10,300,15,60,0,0,10,10,50,60,60,2,0,2.73,10,50,35.38,30,0,-15,1,0.1,50
0.28,60,46.92,0,0,10,10,300,15,60,0.82,0,10,10,50,60,30,2,0,1,10,50,16.54,30,0,-15,1,0.1,50
0.282,43.76,30,1.06,0,1,5.24,95.84,48.81,53.16,2,-13.87,3.61,6.26,113.5,43.66,60,0.69,-15,10,4.54,143.41,51.33,34.43,0,-12.88,5.75,10,242.7
0.272,60,30,1.76,0,1,6.93,66.89,35.84,47.58,2,-7.36,9.13,10,143.31,40.13,60,2,-9.21,10,3.12,183.22,48.13,30,0,-12.14,6.67,8.01,222.01
0.337,54.68,30,2,0,1,10,150.05,19.73,37.17,2,-2.4,9.64,10,60.4,15.51,60,2,-8.98,10,4.01,183.32,42.21,30,0,0,4.45,4.15,232.26
0.286,60,30,2,0,1,10,196.21,33.73,49.16,2,-11.02,10,10,283.96,40.39,60,2,-15,10,10,300,36.7,30,0,0,1,0.1,286.72
0.311,56.69,30,2,0,1,10,158.55,52.76,48.76,2,-11.66,9.9,10,248.23,36.51,60,2,-12.87,10,10,300,15,30,0.06,-3.79,1,0.1,152.6
0.33,60,31.68,2,0,1,10,196.44,47.8,60,2,-6.26,6.81,10,300,15,34.93,2,-2.55,10,10,300,15,30,0,-9.77,1,0.1,52.62
0.356,60,35.35,2,0,1,10,300,60,34.63,2,-12.09,10,10,300,15,45.96,2,-6.17,10,10,300,15,30,0,0,1,0.1,50
0.344,60,37,1.86,0,1,10,300,49.21,30,2,0,10,10,220.14,15,53.21,2,-11.49,10,10,300,15,30,0,0,1,0.1,50
0.339,44.07,30,0.61,0,1,10,300,36.2,43.47,2,-1.54,10,10,300,15,41.28,2,-14.76,10,10,203.45,15,30,0,-11.78,1,0.1,138.86
0.41,43.06,30,1.93,0,1,10,300,15,60,2,0,9.32,10,160.84,15,30,2,-15,10,10,300,15,30,0,-5.25,1,0.1,127.41
0.377,30.27,30,2,0,1,10,300,56.23,60,2,0,10,9.45,98.48,15,30,2,-15,10,10,185.61,15,30,0,-15,1,0.1,154.32
0.382,26.26,30,2,0,1,10,300,60,60,2,0,10,10,188.03,15,30,2,-15,10,10,114.07,15,30,0,-11.68,1,0.1,78.29
0.372,58.74,30,2,0,1,10,300,49.6,60,2,0,10,10,282.86,15,30,2,-15,10,10,110.83,15,30,0,-15,1,0.1,300
0.375,41.55,30,2,0,1,10,300,60,55.09,2,0,6.29,9.38,205.04,15,30,2,-15,10,10,50,15,30,0,-15,1,0.1,164.11
0.39,21.09,30,2,0,1,10,282.1,60,60,2,0,7.4,10,245.69,15,30,2,-15,10,10,50,15,30,0,-15,1,0.1,128.45
0.343,18.14,45.21,2,0,1,10,211.17,60,60,2,0,7.97,10,281.02,15,36.31,2,-15,10,10,50,15,30,0,-15,1,0.1,291.43
0.41,15,30.16,2,0,1,10,50,60,60,2,0,10,4.87,300,15,30,2,-15,10,10,50,15,30,0.51,-15,1,0.1,220.6
0.407,15,30,2,-1.47,1,10,50,60,60,2,0,1,6.66,300,15,30,2,-15,10,10,50,15,30,0.02,-15,1,0.1,212.33
0.387,15,45.9,2,0,1,10,50,60,43.93,2,0,1,5.08,300,15,30,2,-15,10,10,50,15,30,0.39,-15,1,0.1,258.36
0.403,15,51.57,2,-1.27,1,10,50,60,36.72,2,0,1,3.85,300,15,30,2,-15,10,10,50,15,30,1.57,-15,1,0.1,207.36
0.384,15,60,2,0,1,10,50,60,60,2,0,4.71,0.1,300,15,30,2,-15,10,10,50,15,30,1.47,-15,1,0.1,274.77
0.371,21.63,60,2,0,1,10,50,35.4,60,2,0,10,0.1,300,15,30,2,-15,10,10,50,15,30,2,-15,1,0.1,149.74
0.39,15,60,2,-0.29,1,10,50,38.03,60,2,0,10,7.24,300,15,30,2,-15,10,10,50,15,30,2,-15,1,0.1,50
0.378,15,60,2,-0.79,1,10,50,46.11,60,1.3,0,10,10,300,15,30,2,-15,10,10,50,15,30,1.28,-15,1,0.1,50
0.419,15,60,2,-3.98,1,10,50,21.29,34.19,2,0,10,7.78,300,15,30,2,-11.66,10,10,50,15,30,2,-15,1,0.1,185.75
0.411,15,60,2,-14.26,1,10,50,20.88,36.83,0.66,0,10,0.49,300,15,30,2,-15,10,10,50,15,30,2,-15,1,5.68,300
0.406,15,60,2,-13.38,1,10,50,40.72,30,0,0,10,0.1,300,15,30,2,-15,10,10,50,15,30,1.24,-15,1,6.25,292.39
0.42,15,60,0.94,-5.23,1,10,50,20.38,30,0,0,10,0.1,300,15,30,2,-15,10,10,50,15,30,2,-15,1,1.04,234.21
0.433,15,60,0.73,0,1,10,50,15,30,0,0,10,0.1,300,15,30,2,-15,10,10,50,15,30,2,-15,1,0.1,255.4
0.428,15,60,1.91,0,1,10,50,19.98,30,0,0,10,4.84,255.81,15,30,2,-15,10,10,50,15,30,2,-15,1,0.1,293.31
0.229,60,50.91,0.65,-4.66,10,10,212.43,46.14,60,0.62,-11.03,4.42,0.1,178.48,28.38,45.55,0.39,-5.15,6.34,1.69,270.09,28.99,47.89,1.75,-4.83,1.32,0.1,73.29
0.249,34.73,53.61,0,-6.33,4.29,10,50,15,55.28,0,-6.95,9.7,0.1,121.45,27.29,60,1.21,-4.21,7.74,2.15,300,21.09,39.73,0.51,0,3.45,0.1,195.2
0.196,24.36,60,0.83,-6.68,1.55,10,68.36,44.14,59.45,0,-5.22,5.88,5.04,99.55,43.41,46.34,1.57,-11.22,10,10,300,15,41.51,0.35,0,9.08,0.1,90.99
0.246,26,57.07,0.03,-8.62,2.43,8.62,96.56,15,60,0.12,-6.05,6.2,4.44,50,56.74,40.13,2,0,10,7.31,300,15,53.09,0,0,10,0.1,134.3
0.331,15,53.31,0,-0.07,3.63,10,50,18.7,40.18,1.51,-9.63,6.85,10,300,60,30,2,0,10,10,300,15,52.01,0,0,10,0.1,50
0.272,51.55,51.15,0.42,-3.41,1,10,50,22.98,30,0.26,0,1,10,300,32.04,30,2,0,10,10,300,15,53.87,0,0,10,0.1,50
0.268,46.11,60,0.87,-11,1,10,50,25.27,30,0,-3.4,3.01,10,300,43.09,30,2,-4.1,10,10,300,15,56.56,0.09,0,10,0.1,50
0.271,48.97,60,1.9,-15,1,10,50,54.15,30,0,0,6.01,10,300,39.5,30,2,-9.75,10,10,300,15,49.11,0,0,10,0.1,50
0.355,36.41,60,2,-15,1,10,63.83,15.57,30,0,-0.3,1,6.42,300,60,30,2,-15,10,10,300,15,33.76,0.25,0,10,0.1,50
0.307,41.88,58.66,2,-15,1,10,50,15,30,0,-9.81,1,7.45,300,60,60,2,-15,10,10,300,15,50.5,1.99,0,10,0.1,50
0.355,18.09,58.43,2,-15,1,10,50,15,30,0,-13.06,1,10,300,48.03,52.57,2,-15,4.37,10,300,15,30.45,1.39,0,10,0.1,50
0.321,40.63,45.28,2,-15,1,10,65.69,15,30,0,-15,1,10,300,30.86,46.15,2,-15,8.95,10,300,15,47.11,1.37,0,10,0.1,50
0.399,60,33.34,2,-15,1,10,50,15,30,0,-15,2.74,5.45,300,58.12,30,2,-15,9.91,10,300,15,40.99,1.81,0,10,0.1,50
0.414,60,30,2,-15,1,10,100.97,15,30,0,-15,3.56,10,300,36.3,32.8,2,-15,9.66,10,300,15,30,1.51,0,10,0.1,50
0.382,60,31.06,2,-15,1,10,50,15,30,0,-15,10,10,300,36.19,57.56,2,-15,10,10,300,15,36.34,2,0,10,0.1,50
0.359,60,43.3,2,-15,1,10,50,15,30,0,-15,10,5.84,300,47.69,60,2,-15,10,10,300,15,40.41,2,0,10,0.1,50
0.407,60,30.73,2,-15,1,10,64.65,15,30,0,-15,10,10,300,15,47.86,2,-15,10,10,300,15,46.87,2,0,10,0.1,50
0.379,60,42.45,2,-15,1,10,50,15,30,0,-15,10,10,300,15,43.41,2,-15,10,10,300,15,60,0.78,0,10,0.1,50
0.396,60,30,1.77,-15,1,10,196.25,15,30,0,-15,10,10,300,22.71,38.1,2,-15,10,10,300,15,60,1.53,0,10,0.1,50
0.407,39.69,30,2,-15,1,10,203.32,15,30,0,-15,10,8.38,300,15,50.27,2,-15,10,10,300,15,60,1.71,0,10,0.1,50
0.351,30.79,35.93,2,-15,1,10,147.46,15,30,0,-15,10,10,300,34.72,57.57,2,-15,10,10,300,15,60,0,-0.81,10,0.1,50
0.382,25.82,33.21,2,-15,1,10,243.19,15,30,0,-15,10,10,300,19.26,46.86,2,-15,6.17,10,300,15,60,0,0,10,0.1,50
0.383,55.25,30,1.02,-15,1,10,265.65,15,30,0,-15,10,10,300,17.68,47.87,2,-15,7.53,10,300,15,60,0,-6.56,10,0.1,50
0.391,15,35.02,0.34,-15,1,10,231.43,15,30,0,-15,10,10,300,15,59.28,2,-15,10,10,50,15,60,0,-1.4,10,0.1,50
0.353,15,43.96,0,-15,1,10,300,15,30,0,-15,10,10,300,37.66,48.33,2,-15,10,10,174.67,15,60,0,0,10,0.1,50
0.393,15,30,0,-15,1,10,300,15,30,0,-15,10,10,300,52.53,39.42,2,-15,10,10,50,15,60,0,0,10,0.1,50
0.391,16.59,30,0,-15,1,10,300,15,30,0,-15,10,10,300,60,38.12,2,-15,10,10,50,15,60,0,0,10,0.1,50
0.397,33.09,30,0,-15,1,10,300,15,30,0,-15,10,6.59,300,60,30.94,2,-15,6.85,10,50,15,51.79,0,0,10,0.1,50
0.386,15,30,0,-15,1,10,279.4,15,30,0,-15,10,10,300,60,43.51,2,-15,8.08,10,50,15,59.49,0,0,10,0.1,50
0.378,15,30,0,-15,1,10,234.85,15,30,0,-15,10,10,300,60,56.05,2,-15,5.89,10,50,15,60,0,0,10,0.1,50
0.318,26.98,34.91,1.91,-11.93,1.79,0.1,181.31,60,44.43,0.11,-9.45,3.96,4.97,50,44.78,34.98,0.32,-9.44,2.8,3.49,58.69,16.28,31.81,1.16,-8.06,10,0.1,50
0.319,60,30,1.28,-1.01,2.79,0.1,50,60,30,0.82,-7.03,1,5.81,50,60,46.27,0,-6.93,4.88,6.13,50,15,33.96,0,-15,10,0.1,50
0.377,60,30,0.76,-10.58,1,0.95,50,60,30,0.44,-13.79,3.19,0.36,50,60,60,0,-9.73,10,7.59,179.82,15,44.18,1.25,-15,10,0.1,50
0.311,60,36.38,0,-11.46,4.39,0.1,50,60,30,0.56,-2.3,6.21,1.12,61.59,60,60,0,-4.7,4.07,7.79,201.34,15,53.7,1.55,-15,7.64,0.1,50
0.294,56.38,30,0.34,-6.16,2.42,0.1,221.78,60,30,0.4,-8.81,1,0.1,196.7,60,51.38,0,0,1,8.13,50,15,58.33,2,-15,10,8.28,50
0.345,50.65,30,0.09,-10.44,7.68,0.1,97.04,26.42,30,0.83,0,1,0.1,252.62,60,53.42,0,0,1,3.61,50,15,50.28,2,-15,5.75,10,50
0.327,38.79,30,1.42,0,9.42,0.1,131.37,17.42,30,0,0,1,0.1,300,60,57.26,0,0,1,3.16,50,15,49.86,2,-15,3.89,10,50
0.328,60,30,2,0,10,0.1,50,60,30,0,0,1,4.69,300,60,50.46,0,0,1,1.53,50,15,30,2,-15,7.24,8.56,50
0.237,60,30,0,0,10,0.1,50,60,60,0,-5.08,1,10,195.13,60,44.03,0,-1,1,4.35,50,15,43.95,2,-15,10,8.59,50
0.205,60,43.46,0,0,6.7,0.1,50,54.44,44.18,0,0,1,4.54,123.44,60,46.65,0,-2.22,1,9.14,50,15,48.69,2,-15,10,10,50
0.252,60,43.05,0,0,10,0.1,50,21.6,54.71,0,0,1,0.1,149.22,60,31.18,0,0,1,10,50,15,60,2,-15,10,10,50
0.194,60,49.16,0,0,10,0.1,50,41.64,60,0,0,7.02,0.1,81.4,60,49.66,0,0,1,10,50,15,60,2,-15,10,10,50
0.209,60,60,0.01,-3.11,10,0.1,50,40.61,60,0,0,5.69,0.1,50,60,58.06,0,0,1,10,50,15,35.62,2,-15,10,10,50
0.244,31.71,51.11,0,0,10,10,50,56.21,60,0.58,0,8.66,0.1,181.23,60,60,1.02,0,1,10,151.45,15,30,2,-15,10,10,50
0.231,35.45,44.79,0,-0.19,10,10,50,60,60,0,0,4.26,7.8,188.53,60,60,0.74,0,1,10,61.89,15,30.58,2,-15,6.93,10,50
0.28,39.15,30,1.18,-8.61,10,6.65,50,60,60,2,0,1,10,284.59,60,58.02,1.32,0,1,10,50,15,41.01,2,-15,1,10,50
0.304,56.12,43.45,0.79,-15,10,5.21,50,60,60,2,0,1,10,221.42,60,60,0.86,0,1,10,217.58,15,33.19,2,-15,7.38,10,50
0.272,50.09,36.13,0,-10.01,10,0.1,50,60,60,2,0,1,10,50,60,60,0,0,1,10,146.33,15,30.06,2,-15,1,10,50
0.249,39.57,51.31,0,-9.34,10,0.1,50,60,60,2,0,1,10,75.9,60,60,0,0,1,10,93.04,15,30,2,-15,1,10,62.93
0.192,59.38,59.02,0,0,10,0.1,50,60,60,2,0,1,10,128.71,60,60,0,0,1,10,170.45,15,38.83,2,-15,1,10,50
0.196,60,60,0,-4.23,10,0.1,50,60,60,2,0,1,10,50,60,60,0,0,1,10,181.61,15,60,2,-15,1,10,50
0.188,60,48.6,0,0,10,0.1,50,60,60,2,0,1,10,50,60,60,0,0,1,4.78,300,15,60,2,-15,1,10,50
0.222,60,32.93,0,0,10,0.1,50,60,60,2,0,1,10,208.66,60,60,0,0,1,0.1,300,15,60,2,-15,2.18,10,50
0.226,60,37.79,0,0,10,0.1,50,60,60,2,0,1,10,168.24,60,60,0,0,1,0.1,179.49,15,60,2,-15,6.89,10,50
0.222,60,55,0,0,10,0.1,50,60,60,2,0,1,10,219.02,60,60,0,0,1,3.3,50,15,60,2,-15,8.94,10,50
0.222,60,60,0,0,10,0.1,50,60,60,2,0,1,10,157.89,60,60,0,0,1,5.75,50,15,60,2,-15,10,10,50
0.22,60,60,0,0,9.83,0.1,50,60,60,2,0,1,10,102.38,60,60,0,0,1,7.42,50,15,60,2,-15,6.52,10,50
0.22,60,60,0,0,6.71,0.1,50,60,60,2,0,1,10,300,60,60,0,0,1,9.37,50,15,60,2,-15,7.86,10,50
0.187,60,56.38,0,0,10,0.1,50,60,60,2,0,1,10,300,60,60,0,0,1,10,50,15,60,2,-15,1,10,50
0.187,60,60,0,0,10,0.1,50,60,60,2,0,1,10,119.61,60,60,0,0,1,8.67,50,15,60,2,-15,1,10,50
0.239,35.82,51.67,2,-15,7.97,5.07,238.97,60,60,1.09,-15,1,3.12,134.04,36.06,43.46,2,-7.09,1,10,300,39.9,30,0,-0.34,5.93,10,141.34
0.241,31.58,59.25,1.8,-15,1,10,300,60,53.88,0.73,-15,1.01,2.87,184.71,15,45.33,2,-0.21,1.58,10,300,32.1,30,1.45,0,5.15,5.38,169.47
0.313,15,60,2,-13.33,1,10,300,60,60,1.11,-15,1,0.1,50,15,44.95,2,-4.96,2.87,8.32,215.01,22.11,30,1.94,0,10,4.93,190.38
0.335,15,58.71,2,-15,1,0.2,300,60,60,2,-15,1,0.94,174.94,15,37.76,2,-8.7,10,10,82.75,24.4,30,2,0,10,10,262.59
0.282,15,60,2,-15,1,0.41,300,60,46.98,0.89,-15,1,0.1,259.46,36.5,53.08,2,-15,10,10,204.96,22.81,30,2,-0.09,10,10,208.85
0.339,15,60,2,-15,1,1.41,300,60,47.14,0,-15,1,4.66,200.04,18.91,47.85,2,-15,10,0.1,77.27,15,30,2,0,10,10,290.42
0.341,15,60,2,-15,1,0.1,300,60,34.18,0,-15,1,5.82,185.42,15,52.18,2,-15,10,7.29,98.98,26.63,30,2,-6.21,10,10,300
0.354,15,60,2,-11.88,1,7.36,300,60,47.17,0,-15,1,2.23,221.38,15,33.49,2,-15,10,6.2,50,15,55.02,2,-15,10,10,300
0.355,15,60,2,-15,1,1.68,300,60,57.28,0,-14.58,1,0.53,171.25,15,48.12,2,-15,3.43,1.2,74.09,15,30,2,-15,10,10,300
0.361,15,60,2,-15,1,1.92,300,60,54.35,0,-15,1,9.32,64.3,15,52.18,2,-15,7.74,2.21,50,15,30,2,-15,10,10,300
0.345,15,60,2,-15,1,0.1,300,60,41.32,0,-13.88,1,10,50,15,57.09,2,-15,1,10,50,15,30,2,-13.63,10,10,300
0.371,15,60,2,0,1,0.1,300,60,50.85,0,-15,1,10,152.35,15,32.26,2,-15,1.92,10,50,15,30,2,-15,10,10,300
0.418,15,60,2,0,1,0.16,300,60,30,0,-15,1,5.82,291.7,15,30,2,-15,3.32,10,50,15,30,2,-15,10,10,300
0.376,15,60,2,0,1,4.02,300,60,39.67,0,-15,1,6.06,300,15,30,2,-15,3.53,10,50,15,30,2,-15,1,10,300
0.345,15,60,2,0,1,10,300,60,58.19,0,-15,1,0.1,300,15,30,2,-15,1,10,50,15,30,2,-15,1,10,300
0.345,15,60,2,-11.69,1,10,300,60,60,0,-15,1,2.59,300,15,30,2,-15,1,10,50,15,30,2,-15,1,10,300
0.334,15,60,0.81,0,1,10,300,60,60,0,-15,1,10,300,15,30,2,-15,1,10,50,15,30,2,-15,1,10,300
0.363,15,60,1.83,-9.58,1,10,300,60,60,0,-15,1,10,300,15,30,2,-15,3.54,10,50,15,30,2,-15,1,10,261.14
0.366,15,60,2,0,1,10,300,60,60,0,-15,1,10,300,15,30,2,-15,3.68,8.24,50,15,30,2,-15,1,10,281.74
0.379,15,60,2,0,1,10,300,60,60,0,-15,1,0.1,300,15,30,2,-15,6.47,2.22,50,15,30,2,-15,1,10,300
0.345,15,60,2,0,1,10,300,60,59.24,0,-15,1,10,300,15,30,2,-11.81,1,3.28,50,15,30,2,-15,1,10,300
0.341,15,60,1.45,-3.98,1,10,300,60,60,0,-15,1,10,300,15,30,2,-8.86,1,0.1,50,15,30,2,-15,1,10,300
0.32,15,60,1.74,-15,1,10,300,60,60,0,-15,1,7.84,300,15,40.13,2,-8.13,1,0.1,50,15,30,2,-15,1,10,300
0.322,15,60,1.76,-15,1,10,300,60,60,0,-15,1,10,300,15,39.5,2,0,4.26,0.1,50,15,30,2,-15,1,10,300
0.343,15,60,0,-15,1,10,300,60,30,0,-15,1,10,300,15,42.98,2,0,1,0.1,50,15,30,2,-15,1,10,300
0.354,15,60,0,-15,1,10,300,23.84,30,0,-15,1,8.17,300,15,49.45,2,0,1,0.1,50,15,30,2,-15,1,10,288.88
0.339,15,60,0,-15,1,10,300,36.04,30,0,-15,1,3.68,300,15,56.96,2,-1.81,1,0.1,50,15,30,2,-15,1,10,284.81
0.385,15,60,0,-15,1,10,300,15,30,0,-15,1,0.1,300,15,53.02,2,-7.43,2.72,0.1,50,15,30,2,-15,1,10,159.4
0.396,15,60,0,-15,1,10,300,15,30,0,-15,1,0.1,300,15,49.04,2,-11.59,2.2,0.1,50,15,30,2,-15,1.98,10,300
0.378,15,60,0,-15,1,10,300,15,53.6,0,-15,1,0.97,300,15,33.28,2,-10.18,1,0.1,50,15,30,2,-15,6.54,10,236.39
0.247,37.56,57.57,2,-11.02,1,4.67,237.87,21.49,60,0.2,-0.67,3.02,0.1,61.95,40.13,30,1.49,-15,10,4.72,295.62,60,44.61,1.2,0,2.28,0.15,273.56
0.282,31.53,60,2,0,1.57,4.92,94.72,15,60,0,-2.4,1.54,0.1,77.65,43.77,30,1.7,-15,10,10,64.28,60,48.95,1.64,-9.89,1,0.1,300
0.3,15.87,60,2,-1.04,1,2.23,132.22,15,53.08,1.2,-5.94,1,2.11,84.94,33.62,57.05,0.8,-15,10,10,75.69,29.79,60,2,-12.66,1,0.1,300
0.226,52.26,60,2,-0.53,1,0.32,50,33.95,48.37,0.14,-1.29,1,2.04,135.18,26.13,30,0,-15,10,10,50,25.92,60,2,-4.18,1,0.86,300
0.255,41.3,60,2,0,1.21,0.1,50,41.17,60,0.33,-2.32,1,0.1,155.26,15,30,0,-15,10,10,50,28.42,60,1.96,-8.23,1,9.12,300
0.268,34.6,60,1.35,-7.64,2.6,0.1,50,20.61,60,0,-8.5,1,7.24,50,15,46.14,0,-15,10,10,50,41.6,58.22,2,-6.61,2.48,1.58,300
0.222,27.04,60,0,-3.45,1,0.1,50,15,60,0,-5.29,1,10,50,16.47,40.19,0,-15,10,10,50,60,52.66,0.1,-8.24,1,0.72,300
0.324,15,60,0,-1.22,1.82,0.1,51.82,15,54.09,0.08,-15,1,10,50,15,30,0,-15,10,10,80.12,60,35.33,0.65,-8.37,1,7.07,300
0.342,15,60,0,0,1,0.1,50,15,60,0.74,-11.11,1,6.81,50,15,32.41,0,-15,10,10,50,60,30,1.83,-15,1,10,300
0.325,15,60,0,0,1,0.1,300,15,58.58,0,-12.74,1,1.69,50,24.67,30,0,-15,10,10,50,60,30,2,-15,1,10,300
0.396,15,60,0,0,1.63,0.1,209.48,15,31.92,0,-0.47,1,8.67,50,15,30,0.56,-15,10,10,50,60,30,2,-15,1,10,300
0.392,15,60,0,0,4.51,0.1,233.08,15,30,0,0,1,10,50,15,30,0,-15,10,10,50,60,30,2,-15,1,10,300
0.392,15,60,0,0,1,0.1,300,15,30,0,-1.7,1,10,50,15,30,0,-15,10,10,50,60,30,2,-15,1,9.71,300
0.392,15,60,0,0,1,0.1,300,15,30,0,-5.76,1,10,50,15,30,0,-15,10,10,50,60,30,2,-15,1,5.75,300
0.392,15,60,0,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50,60,30,2,-15,1,6.72,300
0.392,15,60,0,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50,50.12,30,2,-15,1,5.49,300
0.392,15,60,0,-1.44,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50,59.81,30,2,-15,1,7.98,300
0.392,15,60,0,-2.87,1,0.1,260.4,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50,59.76,30,2,-15,1,2.62,300
0.392,15,60,0,-5.02,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50,60,30,2,-15,1,2.67,300
0.39,15,60,0,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,4.12,10,50,60,30,2,-15,1,0.8,300
0.386,15,60,0,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,1.77,10,50,49.17,30,2,-15,1,0.1,300
0.412,15,58.87,0,-15,1,0.1,300,15,30,0,-15,3.14,10,50,15,30,0,-15,2.84,10,50,42.42,30,2,-15,1,0.1,300
0.405,15,52.3,0,-15,1,0.1,270.37,15,30,0,-15,2.73,10,50,15,30,0,-15,1,10,50,39.07,30,2,-15,1,0.1,300
0.378,15,50.74,0,-15,1,0.1,300,15,30,0,-15,1.16,10,50,15,32.17,0,-15,1,10,50,59.85,30,2,-15,1,0.1,300
0.335,20.28,60,0,-15,1,0.1,291,15,30,0,-15,1,10,50,15,43.35,0,-15,1,10,50,60,30,2,-15,1,0.1,155.85
0.364,15,60,0,-15,1,0.1,206.78,15,30,0,-15,1.77,10,50,15,52.73,0,-15,1,10,50,60,30,2,-15,1,0.1,213.41
0.412,15,47.81,0,-15,1,0.1,175.96,15,30,0,-15,3.83,1.76,50,15,48.57,0,-15,1,10,50,60,30,2,-15,1,0.1,219.51
0.436,15,30,0,-15,1,0.1,212.08,15,30,0,-15,2.46,0.79,50,15,38.9,0,-15,1,10,50,60,30,2,-15,1,0.1,300
0.438,15,30,0,-2.5,1,0.1,300,15,30,0,-15,3.84,1.41,50,15,52.1,0,-15,1,10,50,60,30,2,-15,1,0.1,300
0.387,15,30,0,0,1,0.1,300,15,30,0,-15,1,3.32,50,15,48.44,0,-15,1,10,50,60,30,2,-15,1,0.1,300
0.228,59.9,48.71,1.56,-13.05,9.39,0.1,229.38,51.88,42.04,1.14,-6.58,3.78,8.87,200.27,60,56.2,0.92,-8.94,1.56,8.88,158.54,36.15,60,0.92,-5.4,5.14,10,300
0.204,60,60,1.19,0,1,0.1,121.54,60,60,1.45,-11.19,2.98,0.37,292.53,44.28,60,0.54,0,3.71,10,300,24.23,56.54,1.05,-3.81,7.15,10,300
0.252,60,30,1.76,0,4.39,0.1,123.82,60,60,1.35,-15,9.94,7.39,300,52.11,60,0,-4.88,7.35,6.63,300,41.01,43.18,0,0,2.44,8.89,300
0.208,60,35.21,2,0,4.65,0.1,207.36,60,60,1.74,-5.17,10,6.02,223.18,60,60,1.06,0,10,0.68,300,18.54,44.92,0,-8.62,1,6.21,300
0.341,60,30,2,0,8.27,0.1,300,60,60,1.32,-15,10,0.35,72.56,60,60,0.58,-12.61,10,0.84,300,41.83,59.49,0,-13.52,1,5.01,300
0.3,60,30,2,0,10,0.1,300,60,60,2,-11.76,10,3.43,50,60,60,0.77,-15,10,1.84,300,57.87,48.43,0,-3.8,3.99,5.88,300
0.263,60,46.2,2,0,10,0.1,284.87,60,57.92,2,-12,10,4.37,56.03,60,60,0,-5.72,10,4.17,300,60,55.51,0,-8.8,1.81,10,300
0.2,60,54.36,2,0,10,0.1,111.05,60,60,2,-8.87,10,8.47,300,60,60,1.08,-5.36,10,9.3,300,60,59.3,0,-8.84,1,0.1,171.97
0.232,60,60,2,0,10,0.1,231.66,60,60,2,-15,10,10,300,60,60,2,0,10,8.44,300,60,53.41,0,0,1,0.1,232.4
0.218,60,60,2,0,10,0.1,141.03,60,57.28,2,-12.97,10,10,300,60,60,0.92,0,10,2.73,300,37.97,59.62,0,0,1,0.1,202.4
