reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum1,Hiss1,CL1,Thre1,Ratio1,Attk1,Release1,Hum2,Hiss2,CL2,Thre2,Ratio2,Attk2,Release2,Hum3,Hiss3,CL3,Thre3,Ratio3,Attk3,Release3
0.535,60,30,0,-15,10,7.95,50,60,52.9,0,-9.59,1.24,0.1,50,50.19,30,0.15,0,10,0.1,50,60,43.86,2,0,1,0.1,224.75
0.572,60,30,0,-15,10,0.1,50,60,45.45,0,-15,1.04,1.02,50,25.62,30,0.81,-4.65,10,0.1,50,60,30,2,0,1,0.1,121.9
0.556,60,30,0,-15,10,0.1,50,60,52.47,0,-15,1.52,9.94,50,39.8,30,1.42,0,10,0.1,50,60,40.4,2,0,1,0.1,300
0.557,60,30,0,-15,10,1.16,50,60,60,0,-15,7.79,10,50,33.33,30,1.61,0,10,0.1,50,60,55.38,2,0,1,0.1,300
0.579,60,30,0,-15,10,0.1,50,60,42.09,0,-15,10,8.14,50,15,30,0.74,0,8.23,0.1,50,60,60,2,0,1,0.1,300
0.558,60,30,0,-15,10,6.73,50,60,60,0,-15,10,10,50,15,30,2,0,10,0.1,50,60,53.76,2,0,1,0.1,300
0.571,60,30,0,-15,10,0.62,50,60,53.18,0,-15,8.13,9.89,50,15,30,1.94,0,10,0.1,50,60,55.95,2,0,1,0.1,300
0.597,60,30,0,-15,10,1.82,50,60,30,0,-15,6.65,4.69,50,15,30,1.85,0,10,0.1,50,60,34.39,2,0,1,0.1,300
0.583,60,30,0,-15,10,10,50,60,30,0,-15,8.55,5.24,50,15,30,2,0,10,0.1,50,60,50.36,2,0,1,0.1,300
0.571,60,30,0,-15,10,10,50,60,38.14,0,-15,10,4.36,50,15,30,0,0,10,0.1,50,60,52.28,2,0,1,0.1,300
0.574,60,30,0,-15,10,10,50,60,58.74,0,-15,10,0.25,50,15,30,0,0,10,0.1,50,60,44.4,2,0,1,0.1,300
0.576,60,30,0,-15,10,10,50,60,60,0,-15,10,0.1,50,15,30,0,0,10,0.1,50,60,45.69,2,0,1,0.1,300
0.577,60,30,0,-15,10,10,50,60,60,0,-15,10,0.1,50,15,30,0,0,10,0.1,50,60,41.19,2,0,1,0.1,300
0.581,60,30,0,-15,10,10,50,60,60,0,-15,10,0.1,50,15,30,0,0,10,0.1,50,60,30,2,0,1,0.1,300
0.567,60,30,0,-15,10,10,50,60,60,0,-15,10,7.95,50,15,30,0,0,10,0.1,50,60,30,2,0,1,0.1,300
0.571,60,30,0,-15,10,10,50,60,60,0,-15,10,4.99,50,15,30,0,0,10,0.1,50,60,30,2,0,1,0.1,300
0.581,60,30,0,-15,10,10,50,60,60,0,-15,10,0.1,50,15,30,0,0,10,0.1,50,60,30,2,0,1,0.1,300
0.572,60,30,0,-15,10,10,50,60,60,0,-15,10,0.1,50,25.82,30,0,0,10,0.1,50,60,35.4,2,0,1,0.1,300
0.573,60,30,0,-15,10,10,50,60,60,0,-15,10,0.1,50,58.87,30,0,0,10,0.1,50,60,30,2,0,1,0.1,300
0.568,60,30,0,-15,10,10,50,60,60,0,-15,10,0.1,50,36.84,30,0,0,10,0.1,50,60,41.81,2,0,1,0.1,300
0.571,21.2,41.76,2,-14.35,10,0.1,50.61,27.63,58,0.83,-4.35,4,7.55,188.04,38.19,60,2,-7.79,5.82,2.41,266.28,17.61,45.01,1.07,-14.06,2.79,4.68,171.92
0.582,15,30,2,-12.92,3.68,0.1,136.36,29.95,60,1.13,-8.07,1.18,2.93,199.39,15,60,2,-11.75,1,4.36,217.81,33.5,45.54,1.51,-1.23,2.14,7.11,288.31
0.53,31.6,30,2,-2.32,1,0.1,163.95,42.59,50.33,2,-10.57,1,0.1,214.24,15,60,2,-15,1,6.23,300,31.65,52.47,0.05,-4.62,3.7,8.21,203.97
0.526,56.48,30,1.15,0,1,0.1,95.11,60,41.37,2,-7.33,1,0.1,197.77,35.71,42.35,2,-15,1,10,300,16.54,52.9,0.29,-9.06,3.82,2.87,234.78
0.581,52.03,30,1.68,0,1,0.1,217.3,54.73,59.16,2,-15,3.59,0.1,50,27.06,30.46,2,-15,1,10,176.82,15,30.21,0.5,0,1,0.1,300
0.566,48.48,37.24,1.03,-0.65,1,0.1,286.72,60,60,2,-10.83,10,0.1,50,29.65,37.03,2,-15,1,10,74.13,15,34.36,0.76,-12.13,7.66,5.68,300
0.59,59.91,44.23,1.67,-10.24,1,0.1,300,60,60,1.55,-15,10,0.1,78.91,15,31.78,0.57,-15,1,10,50,15,30,0,-2.25,10,10,300
0.564,51.9,30,2,-4.43,1,0.1,300,60,60,1.85,-11.2,10,0.1,101.43,38.55,60,1.66,-15,1,10,93.92,15,30,0,-8.68,10,7.14,300
0.533,60,34.6,2,-5.33,1,0.1,176.18,60,60,1.64,-2.45,8.2,0.1,93.51,20.44,60,0.5,-15,1,10,50,15,30,0,-5.51,10,4.72,300
0.549,60,35.85,0.94,-13.02,1,0.1,240.2,60,60,2,-10.65,10,0.1,300,17.03,60,1.15,-15,1,10,50,15,30,0,-3.84,10,9.55,300
0.559,60,45.29,2,-7.83,1,0.1,300,60,60,1.5,-15,10,0.1,300,15,60,1.86,-15,1,10,50,15,30,0,-6.49,8.72,9.38,300
0.508,60,50.46,2,-10.31,1,0.1,300,60,60,0.93,-15,3.32,0.1,300,20.75,60,0.1,-15,1,10,50,40.89,40.44,0,-7.49,10,9.55,300
0.493,60,60,0.73,-15,1,0.1,276.29,60,60,0.75,-15,1.34,0.1,300,44.49,60,1.28,-15,1,10,50,18.91,33.54,0,-15,9.8,10,300
0.508,60,43.33,0.56,-15,1,0.1,185.63,60,60,0,-15,4.21,0.1,300,60,60,0,-15,1,10,65.89,50.32,30,0,-4.19,10,10,300
0.525,60,30,1.48,-15,1,0.1,65.08,60,60,0,-15,1.11,0.1,300,60,60,0,-15,1,10,277.92,15,30,0,-15,10,10,300
0.544,60,33.1,2,-15,1,0.1,81.68,60,60,0,-15,9.24,0.1,300,60,60,0,-15,1,10,300,15,30,0,-15,10,10,300
0.537,60,30,2,-15,1,0.1,230.22,60,60,0,-15,10,0.1,300,60,60,0,-15,1,10,300,15,51.21,0,-15,10,10,300
0.555,60,35.25,2,-15,4.82,0.1,276.56,60,60,0.19,-15,9.52,0.1,300,60,60,0,-15,1,10,300,15,45.23,0,-15,4.58,10,300
0.525,60,45.38,2,-15,1.11,0.1,255.21,60,60,0.72,-15,10,0.1,300,60,60,0,-15,1,10,300,15,55.97,0,-7.88,1,10,300
0.526,60,54.48,2,-15,1,0.1,300,54.17,60,0.83,-15,10,0.1,300,60,54.43,0,-15,1,10,300,15,51.74,0,-11.1,1,10,300
0.513,60,58.91,2,-15,1,0.1,300,60,60,0,-14.36,10,0.1,300,60,53.07,0,-15,1,10,300,15,60,0,-4.28,1,10,300
0.484,60,60,2,-15,1,0.1,269.32,60,60,0.02,-5.77,10,0.1,300,60,45.83,0,-15,1,10,300,15,54.57,0,-5.36,1,10,300
0.521,60,60,1.92,-15,1,0.1,112.04,60,60,1.55,-10.92,10,0.1,300,60,55.75,0,-15,1,10,300,15,37.82,0,-14.77,1,10,300
0.507,60,60,1.88,-15,1,0.1,54.64,60,60,1.04,-3.21,10,0.1,300,45.66,47.51,0,-15,1,10,300,15,30,0,-14.85,1,10,300
0.53,60,60,1.05,-15,1,0.1,85.38,60,60,0.11,-11.45,10,0.1,300,20.97,51.55,0,-15,1,10,300,15,30,0,-15,1,10,300
0.505,60,60,1.29,-15,1,0.1,50,60,60,0.39,-10.14,10,0.1,300,50.1,60,0,-15,1,10,300,19.36,35.77,0,-15,2.09,10,300
0.518,60,60,2,-15,1,0.1,50,60,60,0,-15,10,0.1,300,60,60,0,-15,1,10,300,15,40.59,0,-15,1,10,300
0.482,60,60,2,-15,1,0.1,50,60,60,0,0,10,0.1,300,60,60,0,-15,1,10,300,15,45.5,0,-15,4.06,10,300
0.483,60,60,2,-15,1,0.1,50,60,60,0,0,10,0.1,300,60,46.18,0,-15,1,10,300,15,54.2,0,-15,3.95,10,300
0.465,60,60,2,-15,1,0.1,50,60,60,0,0,10,0.1,300,60,42.36,0,-15,1,10,300,40.34,41.93,0,-15,3.53,10,300
0.531,49.46,60,1.76,-15,1,0.1,300,15,51.73,2,-7.04,10,7.38,274.09,58.56,37.34,1.01,0,9.91,10,232.42,55.56,55,1,-1.93,5.15,6.73,159.82
0.529,49.83,49.17,2,-4.83,1,0.7,300,15,32.04,0.85,-4.39,4.14,4.07,264.47,55.31,60,0.11,0,5.66,10,300,52.81,60,1.12,0,10,0.8,300
0.544,33.01,45.37,2,-11.4,1,3.82,214.9,15,39.72,1.91,-8.57,2.7,4.23,240.73,36.66,41.28,2,0,5.59,8.8,300,60,60,0.67,0,9.63,3.83,254.36
0.526,41.91,40.06,2,0,3.09,9.76,118.04,15,58.97,2,-3.74,2.95,0.1,300,29.98,47.12,1.99,0,3.37,2.38,300,60,60,0.77,0,2.29,4.49,300
0.539,52.55,38.68,2,0,5.29,10,67.04,15,51.22,2,-12.42,1,0.1,300,24.9,30,0.98,0,1,0.1,300,60,60,0,0,8.83,2.66,300
0.573,60,35.78,2,-2.3,6.8,9.2,50,15,30,2,-9.77,1,9.4,300,15,30,0.8,0,1,2.04,300,60,60,0,0,10,0.1,300
0.569,60,31.7,2,-3.45,8.79,10,63.72,15,33.11,1.59,-4.01,1,3.53,300,15,31.26,0,0,1,8.43,300,60,60,0,0,8.22,1.61,300
0.564,60,43.88,2,-6.88,10,7.91,50,15,38.64,2,-4.78,1,4.86,300,15,30,1.14,0,1,4.13,300,60,60,0,0,10,10,300
0.585,60,55.58,2,-8.5,4.88,9.17,50,15,30,2,-0.53,1,4.4,300,15,34.08,2,0,1,2.88,300,15,60,0,0,10,4.53,300
0.566,60,42.84,2,0,3.72,10,50,15,35.91,2,0,1,10,300,15,40.3,2,0,1,0.1,300,16.04,60,0,0,10,4.33,174.08
0.587,60,30,2,0,2.74,10,94.81,15,30,2,0,1,7.72,126.86,15,46.76,2,0,1,0.1,300,15,60,0,0,6.95,0.1,103.66
0.58,60,30,2,-6.88,4.11,6.6,286.64,15,30,2,0,1,10,50,15,43.33,2,0,1,0.1,300,31.77,60,0,0,9.13,0.1,65.65
0.573,60,30,2,-6.23,3.67,0.1,228.8,15,30,2,-5.66,1,10,50,20.05,54.08,2,0,1,0.1,300,22.8,60,0,0,10,0.1,50
0.553,60,30,2,-15,1,0.1,300,15,30,2,-11.46,1,10,50,48.27,53.72,2,0,1,0.71,300,32.81,59.26,0,0,10,0.73,50
0.585,60,30,2,-15,3.84,0.5,300,15,30,2,-5.17,1,10,50,60,49.91,2,0,1,0.1,300,15,60,0,0,9.42,2.99,154.17
0.575,60,30,2,-15,2.02,0.1,300,15,30,2,-1.04,4.93,10,50,60,60,2,0,1,1.55,300,15,60,0,0,10,4.12,300
0.6,60,30,2,-9.71,4.5,0.61,300,15,30,2,-11.94,4.96,9.86,50,60,60,2,0,1,0.47,300,15,60,0,0,10,9.62,300
0.586,60,30,2,-15,1.52,2.95,300,15,30,2,-14.61,1.88,1.64,50,60,60,2,0,1,5.67,300,26.03,60,0,0,10,5.61,242.77
0.569,60,30,2,-15,3.58,5.93,300,15,30,2,-15,1,2.83,50,60,60,2,0,1,3.53,300,40.93,60,0,0,9.89,1.53,156.02
0.55,60,30,2,-15,1,1.51,300,15,30,2,-5.03,1,0.1,50,60,60,2,0,1,4.58,300,51.26,60,0,0,10,2.66,51.05
0.568,60,30,2,-13.37,4.12,5.26,300,15,30,2,-5.7,1,0.1,50,60,60,2,0,1,10,300,59.55,60,0,0,10,9.43,50
0.568,60,30,2,-6.85,3.36,10,300,15,30,2,-6.55,2.37,0.1,50,60,60,2,0,1,10,300,41.84,60,0,0,10,2.65,71.08
0.55,60,30,2,0,1,10,212.96,15,30,2,-0.69,10,0.1,50,60,60,2,0,1,10,300,60,60,0,0,10,1.23,300
0.55,60,30,2,-13.01,1,10,50,15,30,2,0,7.05,0.1,50,60,60,2,0,1,10,300,60,60,0,0,10,0.68,238.65
0.55,60,30,2,-13.44,1,10,61.04,15,30,2,0,8.36,0.1,50,60,60,2,0,1,10,300,60,60,0,0,10,4.95,261.86
0.55,60,30,2,-9.34,1,10,89.88,15,30,2,0,3.37,0.1,50,60,60,2,0,1,10,300,60,60,0,0,10,4.87,202.2
0.551,60,30,2,-13.38,1,10,50,15,30,2,-1.63,4.07,1.22,50,52.17,60,2,0,1,10,300,60,60,0,0,10,5.49,157.31
0.596,60,30,2,-15,1,10,65.66,15,30,2,-12.48,8.18,2.76,50,57.61,60,2,0,1,10,300,43.4,60,0,0,10,8.04,179.3
0.612,60,30,2,-14.2,1,10,300,15,30,2,-15,7.69,4.42,50,60,60,2,0,1,10,300,15.47,60,0,0,10,2.66,60.93
0.586,60,30,2,-11.15,1,10,300,15,30,2,-12.96,8.25,10,50,56.24,60,2,0,1,10,300,45.47,60,0,0,10,6.09,50
0.562,15,41.85,2,0,10,8.21,96.39,38.24,39.42,0.44,-15,8.97,7.6,300,39.51,60,0.75,-15,3.45,0.1,82,15,46.25,0.87,-10.25,3.3,7.77,204.74
0.585,15,30.9,2,0,10,10,185.08,15,30,0,-11.35,3.83,9.16,300,60,46.99,0,-10.82,4.64,2.84,155.29,15,60,1.7,-7.46,1.02,10,143.97
0.583,15,30,2,0,10,7.5,157,24.21,30,0,-14.19,2.06,10,300,52.05,32.33,0,-13.06,8.28,3.05,99.68,15,48.75,1.93,-15,1,10,174.88
0.597,15,30,2,-4.91,10,10,178.82,16.34,30,0,-15,4.17,10,300,60,52.95,0,-13.41,10,0.29,50,15,60,0.78,-14.9,3.07,3.03,193.88
0.625,15,30,2,-15,10,10,141.52,16.71,30,0,-15,6.1,9.08,300,31.9,34.51,0,-8.72,10,7.37,246.28,15,56.75,1.58,-15,2.36,3.65,76.55
0.641,15,30,2,-14.1,10,7.9,51.4,40.45,30,1.26,-15,8.13,3.21,300,15,30,0,0,10,3.88,143.42,15,33.43,1.98,-15,2.97,3.23,60.91
0.638,15,30,2,-8.71,10,2.37,50,18.3,30,0.77,-14.04,8.66,0.13,300,15,30,0,0,10,3.8,192.34,15,50.14,0.44,-15,1,7.11,300
0.618,15,30,2,0,10,7.88,50,16.23,30,1.04,-4.17,10,0.1,267.56,15,30,0,-3.71,10,8.96,50,15,30.02,0.09,-10.44,1,10,300
0.619,15,30,2,-2.11,10,6.35,50,17.68,30,2,-5.19,10,0.1,50,15,30,0,0,10,4.18,205.91,15,47.84,0,-15,2.18,10,300
0.622,15,30,2,0,10,0.1,50,15,30,2,-4.56,10,0.1,50,15,30,0,0,7.67,2.67,138.25,15,60,1.2,-13.2,1,10,300
0.614,15,30,2,-9.34,10,7.79,50,15,30,2,0,10,0.1,63.44,24.37,30,0,0,6.33,4.04,166.04,15,60,0,-15,1,10,300
0.579,15,30,2,-3.58,10,10,50,31.55,31.62,2,-0.55,10,0.1,194.92,52.93,30,0,0,7.6,0.99,251.96,15,60,0,-15,10,10,300
0.607,15,30,2,-15,10,10,50,41.75,30,2,-3.39,10,0.1,243.25,60,30,0,0,5.33,0.1,209.98,15,60,0,-15,9.55,10,300
0.644,15,30,2,-3.43,10,10,50,15,30,2,-15,10,0.1,68.12,60,30,0,0,10,5.83,223.48,15,53.19,0,-15,5.68,10,300
0.64,15,30,2,-2.99,10,10,50,15,30,2,-12.39,9.74,0.1,50,41.94,30,1.02,0,10,9.58,243.74,15,59.24,0,-15,9.24,10,300
0.62,15,30,2,-6.62,10,10,50,15,30,2,-5.75,10,0.1,50,60,30,1.84,0,10,10,250.84,15,55.9,0,-15,10,10,242.62
0.645,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,41.31,30,2,0,10,10,197.11,15,58.2,0,-15,10,9.07,300
0.642,15,30,0,0,10,10,50,15,30,1.51,-15,10,0.1,50,44.8,30,1.61,0,10,10,184.88,15,60,0,-15,1.58,10,300
0.644,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,45.94,30,1.7,0,10,10,232.07,15,60,0,-15,2.31,10,300
0.644,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,35.93,30,0.23,0,10,10,300,15,60,0,-15,1,10,300
0.638,15,30,0,0,10,10,50,15,30,0.7,-15,10,0.1,50,51.07,30,0.64,0,10,10,300,15,60,0,-11.35,1,10,300
0.643,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,10,10,300,15,60,0,-8.19,5.22,10,300
0.642,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,10,10,300,15,60,0,-7.61,1,10,300
0.642,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,10,10,300,15,60,0,-8.58,1.5,10,300
0.643,15,30,0.11,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,10,10,300,15,60,0,-11.55,9.45,10,300
0.644,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,10,10,300,15,41.5,0,0,6.01,10,295.83
0.649,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,10,10,300,15,30,0,-2.16,6.44,10,300
0.649,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,10,10,300,15,30,0,-2.51,2.15,10,192.99
0.648,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,10,10,300,15,30,0,-5.36,5.84,10,185.78
0.648,15,30,0,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,10,10,300,15,30,0,-4.2,6.77,10,211.26
0.547,15.78,35.25,0.7,-12.01,10,5.84,50.98,52.23,38.4,0.94,-4.25,4.76,9.38,50,55.1,52.78,0.63,-15,8.65,9.44,300,53.46,47.09,0,-10.73,9.01,0.1,50
0.574,15,49.89,1.03,-15,7.42,2,58.28,60,60,0,-15,7.96,10,50,18.71,47.54,0,-9.63,2.08,10,271.32,60,35.95,0,-15,10,0.1,86.98
0.584,15,43.68,0.64,-15,5.76,4.15,293.09,60,53.61,0.33,-15,10,10,50,15,30,0.32,-11.26,1,10,300,60,53.55,0,-13.72,10,0.1,133.58
0.591,15,30,0,-15,6.9,6.65,283.34,60,43.11,1.68,-9.21,10,10,50,15,30,2,-12.67,1,10,300,40.75,48.86,0,-15,10,0.1,114.02
0.608,15,30,0.31,-15,9.17,0.1,123.27,60,47.04,2,-8.85,10,10,50,15,30,2,-15,1,10,300,60,52.34,0.26,-15,10,0.1,244.71
0.603,15.27,30,0,-15,5.7,2.02,53.08,60,35.29,1.82,-11,10,10,167.65,15,30,2,-15,1,10,136.32,60,43.39,0,-15,10,0.1,300
0.593,15,30,0,-15,1,10,50,60,38.34,2,-15,10,10,300,15,30,2,-15,1,10,234.5,60,30,0,-15,10,0.1,300
0.584,15,30,0,-15,1,10,50,60,51.65,2,-13.05,10,10,300,15,30,2,-15,1,10,50,60,30,0,-15,4.51,0.1,300
0.576,15,30,0,-15,1,9.43,50,60,38.15,0.82,-15,10,10,300,15,52.3,0.09,-15,1,10,50,60,30,0.64,-15,2.84,0.1,300
0.55,15,30,0,-15,1,10,50,60,36.34,0,-10.02,10,10,300,15,40.87,0.16,-15,1,10,50,60,44.19,0,-15,1,0.1,300
0.569,15,30,0,-15,1,5.71,50,60,30.82,0.33,-3.82,10,10,300,15,30.21,0,-15,1,10,50,60,40.34,0,-15,1,0.1,300
0.576,15,30,0,-15,1,2.62,50,60,30,0.44,-7.18,10,5.32,300,15,30,0.06,-15,1,10,50,60,38.71,0,-15,1,0.1,300
0.579,15,30,0,-15,1,0.14,50,60,30,1.9,-1.82,10,10,300,15,30,0,-15,1,10,50,60,30.64,0,-15,1,0.1,300
0.564,15,30,0,-15,1,0.1,50,60,41.35,1.86,0,10,10,300,15,30,0,-15,1,10,50,60,34.18,0,-15,1,3.02,103.92
0.564,15,30,0,-15,1,3.5,50,60,53.15,2,0,10,8.46,300,15,30,0.29,-15,1,10,50,60,31.58,0,-10.2,1,0.1,50
0.568,15,30,0,-15,1,4.94,50,60,59.44,2,0,10,5.11,300,15,30,2,-15,1,10,50,60,30,0,-9.89,1,2.06,225.54
0.567,15,30,0,-15,1,3.79,50,60,49.86,2,-1.72,10,0.1,300,15,30,1.29,-15,1,6.54,50,50.85,30,0,-12.78,1,5.97,239.38
0.569,15,30,0,-11.32,1,4.07,50,60,46.96,2,-1.34,10,0.1,300,15,30,0.81,-15,1,1.49,50,28.83,30,0,-0.89,2.88,10,217.87
0.579,15,30,0,0,1,5.71,50,60,60,2,0,10,0.1,300,15,30,0,-15,1,8.7,50,15,30,0,-7.3,1,10,300
0.578,15,30,0,0,1,1.32,50,60,60,2,-0.37,10,0.1,300,15,30,0.51,-15,1,3.91,50,15,30,0,-14.1,1,10,300
0.576,15,30,0,0,1,5.29,50,60,60,2,0,10,0.1,300,15,30,0,-15,1,8.29,183.63,15,33.51,0,-6.65,2.64,10,300
0.586,15,30,0,0,1,0.1,50,60,60,2,-5.93,10,0.1,260.55,15,30,0,-15,1,8.39,300,15,30,0,-5.88,5.24,10,300
0.59,15,30,0,0,1,0.1,50,60,60,2,-11.52,10,0.1,300,15,30,0,-15,1,0.1,300,15,30,0,-0.01,4.26,10,300
0.595,15,30,0,0,2.07,0.1,50,60,60,2,-15,10,0.1,300,15,30,0,-15,1,0.52,300,15,30,0,-3.16,6.16,10,300
0.589,15,35.28,0,0,5.12,3.36,50,60,60,2,-15,10,0.1,300,15,30,0,-15,1,0.1,300,15,30,0,-3.12,9.06,10,139.24
0.589,15,37.64,0,0,8.21,3.88,50,60,60,2,-15,10,0.1,300,15,30,0,-15,1,4.4,300,15,30,0,-15,8.46,10,50
0.586,15,48.31,0,0,10,0.85,50,60,60,2,-15,10,0.1,300,15,30,0,-15,1,0.1,300,15,30,0,-15,2.48,10,50
0.585,15,60,0,0,6.58,3.78,50,60,60,2,-15,10,0.1,300,15,30,0,-15,1,0.97,300,15,30,0,-15,1,10,50
0.587,15,60,0,0,9.64,0.1,50,60,60,2,-15,10,0.1,300,15,30,0,-15,1,0.1,300,15,30,0,-15,5.52,10,50
0.585,15,60,0,0,10,0.1,50,60,60,2,-15,10,0.1,300,15,30,0,-15,1,0.1,300,15,30,0,-5.19,4.29,10,50
0.521,38.63,46.91,1.04,-7.29,7.28,1.19,300,33.41,30,0.71,-4.27,5.07,8.81,50,58.84,48.86,2,-15,4.6,3.31,193.59,60,60,0,-9.81,4.93,10,53.41
0.54,54.89,57.13,0,-7.3,2.76,0.1,254.91,15.58,30,2,-7.25,2.03,2.69,300,60,60,2,-15,9.94,0.1,263.91,60,60,0,-4.94,1,5.13,144.7
0.544,29.28,36.7,0,-8.23,3.31,3.57,172.74,19.33,30,2,-11.66,1.17,2.16,300,57.51,60,1.27,-15,10,0.1,56.53,38.82,60,0.14,-0.64,2.99,7.7,75.29
0.571,26.57,58.2,0,-4.76,1,1.42,300,33.15,30,2,-15,4.62,0.1,230.39,15.94,60,0.32,-15,9.35,0.1,140.02,44.07,60,0,-8.13,1.37,1.82,50.86
0.58,15,39.88,0,-8.9,2.72,0.1,300,28.76,30,2,-15,1.61,0.1,125.32,15,60,0,-15,5.73,0.1,198.81,39.17,60,0,-4.76,1,8.61,50
0.585,15,42.25,0,-15,1,0.1,235.85,60,30,2,-15,2.46,0.1,50,15,60,0,-13.51,2.61,0.1,267.52,26.2,60,0,-6.44,1,2.33,50
0.608,15,30,0,-15,1,0.1,80.42,43.74,30,2,-13.2,3.13,0.1,50,15,60,0,-13.06,7.44,0.1,213.54,15,60,0,-1.95,1,2.45,50
0.603,15,37.3,0,-15,2.36,0.1,57.61,33.13,33.9,1.72,-12.72,3.88,0.1,130.97,15,60,0,-12.42,10,0.1,50,15,60,0,-9.72,1,2.42,170.43
0.614,15,35.99,0,-15,3.08,0.1,300,52.47,30,0.94,-12.08,4.46,0.1,50,15,60,0,-15,10,0.1,204.26,15,60,0,-15,1,0.1,193.68
0.657,15,30,0,-15,3.54,0.1,50,15,30,1.79,-15,8.87,0.1,50,15,60,0,-15,10,0.1,186.66,15,60,0,-15,1.55,0.75,270.72
0.648,15,37.84,0,-15,3.03,0.99,50,15,30,1.54,-15,7.01,0.1,50,15,60,0,-15,10,0.1,256.98,15,60,0,-15,5.05,0.1,50
0.629,15,36.2,0,-15,5.45,9.18,50,15,30,0,-15,6.07,0.1,50,15,60,0,-15,10,0.1,131.52,15,60,0,-15,1.33,4,50
0.629,15,55.57,0,-15,9.93,10,221.58,15,30,0,-15,9.74,0.1,50,15,60,0,-15,10,0.1,243.34,15,60,0,-15,1,4.09,177.05
0.625,15,60,0,-15,7.42,10,292.95,15,41.89,0.28,-15,10,0.1,50,15,60,0,-15,10,0.1,211.12,15,60,0,-15,1,9.84,224.2
0.583,15,60,0,-15,10,10,183.98,15,47.18,0.53,-1.69,10,0.1,50,15,60,0,-15,10,0.1,282.53,15,60,0.38,-15,1.04,10,256.77
0.58,15,60,0,-15,10,10,235.06,15,53.47,0.96,0,10,0.1,50,15,60,0,-15,10,0.1,300,15,60,0,-15,1,10,120.42
0.581,15,60,0,-15,10,10,142.93,15,35.44,0.09,0,10,0.1,50,15,60,0,-11.05,10,4.4,300,15,60,0,-15,1,10,50
0.593,15,60,0,-15,10,10,50,15,30,1.13,0,10,0.1,50,15,59.2,0,-15,10,10,300,15,60,0,-15,2.43,10,136.21
0.574,15,60,0,-15,10,10,50,15,53.35,0.2,0,7.38,0.1,50,15,60,0,-15,10,6.02,300,15,60,0,-15,7.86,10,50
0.574,15,60,0,-15,10,10,183.47,15,60,0.49,0,7.41,0.1,50,15,60,0,-15,10,3.67,300,15,57.01,0,-15,7.98,10,50
0.579,15,60,0,-15,10,10,222.07,15,60,1.19,0,10,0.1,50,15,60,0,-15,10,7.44,300,15,60,0,-15,3.52,10,50
0.584,15,60,0,-15,10,10,121.77,15,60,2,0,10,0.1,50,15,60,0,-15,10,10,300,15,36.37,0,-14.59,2.04,10,50
0.59,15,60,0,-15,10,10,275.7,15,60,2,0,10,0.1,50,15,60,0,-15,10,8.78,300,15,30,0,-5.68,1,10,50
0.59,15,60,0,-15,10,10,300,15,60,2,0,10,0.1,50,15,60,0,-15,10,10,300,15,30,0,-2.78,1.01,10,50
0.588,15,60,0,-15,10,10,300,15,60,1.33,0,10,0.1,50,15,60,0,-15,10,10,300,15,30,0,-8.52,5.03,10,113.59
0.59,15,60,0,-15,10,10,300,15,60,2,0,10,0.1,50,15,60,0,-15,10,10,300,15,30,0,-2.29,9.92,10,50
0.589,15,60,0,-15,10,10,300,15,58.94,1.86,0,10,0.1,50,15,60,0,-15,10,10,300,15,30,0,0,1.36,10,50
0.59,15,60,0,-15,10,10,300,15,60,1.96,0,10,0.1,50,15,60,0,-15,10,10,300,15,30,0,-5.1,4.83,10,50
0.59,15,60,0,-15,10,8.72,300,15,60,1.48,0,10,0.1,50,15,54.64,0,-15,10,10,300,15,30,0,-2.17,1,10,53.45
0.589,15,60,0,-15,10,6.26,300,15,59.5,0.69,0,10,0.1,50,15,47.51,0,-15,10,10,300,15,30,0,-6.95,1,10,50
0.55,36.99,43.54,0.81,-11.5,1,7.04,50,15,30,0.4,-9.19,4.12,7.48,106.33,23.69,60,0,-6.48,6.34,4.35,300,41.78,60,0.67,-9.55,6.47,0.1,211.73
0.596,36.7,42.72,0.74,-9.14,3.98,1.02,66.43,15,30,0.49,-11.6,5.43,6.46,50,16.37,60,0.86,0,7.28,0.8,300,15,49.29,0.53,-13.24,3.86,1.96,195.83
0.57,60,49.71,0,-4.88,10,0.1,203.08,15,30,0.03,-13.15,5.23,3.61,50,30.56,60,0.78,0,1.86,0.1,300,21.34,32.55,0.69,-10.97,10,4.11,262.02
